Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
727-75-6477,Giza,Amravati,Normal,Male,Electronic accessories,2393.72,4,478.74399999999997,10053.624,3/29/2019,2:44:00 PM,Cash,9574.88,4.761904762,478.74399999999997,6.4
744-02-5987,Alex,Pune,Member,Male,Home and lifestyle,6505.54,6,1951.662,40984.902,01-10-2019,2:16:00 PM,Ewallet,39033.24,4.761904762,1951.662,5.8
307-83-9164,Alex,Pune,Member,Male,Home and lifestyle,4980.83,4,996.166,20919.486,1/25/2019,3:54:00 PM,Cash,19923.32,4.761904762,996.166,4.5
779-06-0012,Giza,Amravati,Member,Female,Home and lifestyle,7354.63,1,367.73150000000004,7722.3615,1/19/2019,10:21:00 AM,Cash,7354.63,4.761904762,367.73150000000004,7.7
446-47-6729,Giza,Amravati,Normal,Male,Fashion accessories,8285.06,2,828.506,17398.626,01-02-2019,6:09:00 PM,Credit card,16570.12,4.761904762,828.506,6.7
573-10-3877,Cairo,Nashik,Member,Male,Health and beauty,3237.83,1,161.89149999999998,3399.7215,03-12-2019,4:46:00 PM,Credit card,3237.83,4.761904762,161.89149999999998,4.7
735-06-4124,Giza,Amravati,Normal,Male,Food and beverages,4034.63,1,201.73149999999998,4236.3615,2/25/2019,3:31:00 PM,Cash,4034.63,4.761904762,201.73149999999998,4.4
439-54-7422,Alex,Pune,Normal,Female,Electronic accessories,4248.7699999999995,4,849.7539999999999,17844.834,3/18/2019,5:15:00 PM,Credit card,16995.079999999998,4.761904762,849.7539999999999,4.7
396-90-2219,Cairo,Nashik,Normal,Female,Electronic accessories,1241.68,8,496.672,10430.112000000001,2/23/2019,12:29:00 PM,Cash,9933.44,4.761904762,496.672,8.6
411-77-0180,Alex,Pune,Member,Male,Electronic accessories,5992.6,7,2097.41,44045.60999999999,3/26/2019,8:14:00 PM,Ewallet,41948.2,4.761904762,2097.41,4.3
286-01-5402,Alex,Pune,Normal,Female,Sports and travel,3339.0899999999997,7,1168.6815000000001,24542.3115,3/30/2019,1:22:00 PM,Cash,23373.63,4.761904762,1168.6815000000001,9.6
803-17-8013,Alex,Pune,Member,Female,Home and lifestyle,7369.570000000001,8,2947.828,61904.388,2/17/2019,5:09:00 PM,Cash,58956.560000000005,4.761904762,2947.828,4.1
512-98-1403,Alex,Pune,Member,Female,Electronic accessories,2197.84,3,329.676,6923.196000000001,3/21/2019,10:40:00 AM,Ewallet,6593.5199999999995,4.761904762,329.676,4.7
848-42-2560,Alex,Pune,Normal,Female,Fashion accessories,6798.53,2,679.8530000000001,14276.913,03-05-2019,5:43:00 PM,Cash,13597.06,4.761904762,679.8530000000001,7.8
532-59-7201,Cairo,Nashik,Member,Male,Sports and travel,6634.1900000000005,6,1990.2569999999998,41795.397000000004,1/31/2019,2:04:00 PM,Cash,39805.14,4.761904762,1990.2569999999998,5.5
181-94-6432,Giza,Amravati,Member,Male,Fashion accessories,5754.389999999999,2,575.439,12084.219,02-05-2019,7:05:00 PM,Ewallet,11508.779999999999,4.761904762,575.439,9.7
870-76-1733,Alex,Pune,Member,Female,Food and beverages,1181.0900000000001,5,295.27250000000004,6200.7225,02-01-2019,10:08:00 AM,Credit card,5905.450000000001,4.761904762,295.27250000000004,4.4
423-64-4619,Alex,Pune,Member,Female,Health and beauty,1290.65,9,580.7925,12196.6425,03-07-2019,1:12:00 PM,Cash,11615.849999999999,4.761904762,580.7925,5.0
227-07-4446,Giza,Amravati,Member,Female,Electronic accessories,6484.79,10,3242.395,68090.295,02-10-2019,8:51:00 PM,Cash,64847.899999999994,4.761904762,3242.395,4.4
174-36-3675,Giza,Amravati,Member,Male,Food and beverages,8247.710000000001,2,824.771,17320.191,2/14/2019,5:29:00 PM,Cash,16495.420000000002,4.761904762,824.771,5.2
428-83-5800,Giza,Amravati,Member,Female,Food and beverages,1749.6399999999999,3,262.44599999999997,5511.366,02-09-2019,10:25:00 AM,Cash,5248.92,4.761904762,262.44599999999997,7.3
603-07-0961,Giza,Amravati,Member,Male,Electronic accessories,6207.570000000001,5,1551.8925000000002,32589.742499999997,01-10-2019,11:34:00 AM,Cash,31037.85,4.761904762,1551.8925000000002,4.9
704-20-4138,Giza,Amravati,Member,Female,Health and beauty,2462.61,7,861.9134999999999,18100.1835,03-11-2019,6:58:00 PM,Credit card,17238.27,4.761904762,861.9134999999999,8.1
787-15-1757,Giza,Amravati,Member,Male,Health and beauty,3657.81,4,731.562,15362.802,2/18/2019,4:28:00 PM,Ewallet,14631.24,4.761904762,731.562,8.4
649-11-3678,Giza,Amravati,Normal,Female,Food and beverages,1903.19,9,856.4355,17985.1455,2/26/2019,8:26:00 PM,Cash,17128.71,4.761904762,856.4355,5.5
622-20-1945,Giza,Amravati,Normal,Female,Health and beauty,3271.86,1,163.59300000000002,3435.453,1/18/2019,3:08:00 PM,Cash,3271.86,4.761904762,163.59300000000002,8.4
372-94-8041,Alex,Pune,Normal,Male,Health and beauty,1266.58,6,379.97400000000005,7979.454000000001,2/15/2019,6:03:00 PM,Ewallet,7599.4800000000005,4.761904762,379.97400000000005,9.8
563-91-7120,Alex,Pune,Normal,Female,Fashion accessories,5126.91,5,1281.7275,26916.2775,03-08-2019,1:21:00 PM,Cash,25634.550000000003,4.761904762,1281.7275,6.7
746-54-5508,Alex,Pune,Normal,Male,Home and lifestyle,1786.1599999999999,6,535.8480000000001,11252.807999999999,1/17/2019,12:48:00 PM,Credit card,10716.960000000001,4.761904762,535.8480000000001,9.4
276-54-0879,Cairo,Nashik,Normal,Male,Sports and travel,8112.419999999999,4,1622.484,34072.164,03-12-2019,7:53:00 PM,Ewallet,32449.679999999997,4.761904762,1622.484,6.4
815-11-1168,Alex,Pune,Member,Male,Food and beverages,8281.74,5,2070.435,43479.135,03-09-2019,7:09:00 PM,Cash,41408.7,4.761904762,2070.435,5.4
719-76-3868,Giza,Amravati,Member,Male,Food and beverages,7823.580000000001,4,1564.7160000000001,32859.036,03-12-2019,4:30:00 PM,Cash,31294.320000000003,4.761904762,1564.7160000000001,8.6
730-61-8757,Cairo,Nashik,Member,Male,Health and beauty,4243.79,4,848.758,17823.918,1/25/2019,10:11:00 AM,Credit card,16975.16,4.761904762,848.758,4.0
340-66-0321,Alex,Pune,Member,Male,Electronic accessories,3017.88,4,603.576,12675.096,3/25/2019,1:07:00 PM,Cash,12071.52,4.761904762,603.576,7.6
868-81-1752,Cairo,Nashik,Normal,Male,Home and lifestyle,1827.6599999999999,9,822.447,17271.387,02-07-2019,6:48:00 PM,Cash,16448.940000000002,4.761904762,822.447,6.8
634-97-8956,Alex,Pune,Normal,Male,Food and beverages,2730.7,3,409.60499999999996,8601.705,2/17/2019,5:27:00 PM,Credit card,8192.1,4.761904762,409.60499999999996,9.1
566-71-1091,Alex,Pune,Normal,Male,Fashion accessories,6392.66,5,1598.165,33561.465000000004,02-03-2019,3:59:00 PM,Cash,31963.300000000003,4.761904762,1598.165,5.5
442-48-3607,Alex,Pune,Member,Male,Food and beverages,1948.8400000000001,2,194.884,4092.564,3/14/2019,11:21:00 AM,Credit card,3897.6800000000003,4.761904762,194.884,7.9
835-16-0096,Giza,Amravati,Member,Male,Sports and travel,1220.1,5,305.025,6405.525,3/24/2019,1:48:00 PM,Ewallet,6100.5,4.761904762,305.025,8.5
527-09-6272,Alex,Pune,Member,Female,Electronic accessories,2361.35,5,590.3375,12397.087500000001,3/21/2019,10:17:00 AM,Credit card,11806.75,4.761904762,590.3375,9.1
898-04-2717,Alex,Pune,Normal,Male,Fashion accessories,6341.200000000001,9,2853.5400000000004,59924.340000000004,3/19/2019,3:49:00 PM,Ewallet,57070.8,4.761904762,2853.5400000000004,7.5
692-27-8933,Cairo,Nashik,Normal,Female,Sports and travel,4809.85,6,1442.9550000000002,30302.054999999997,2/24/2019,1:02:00 PM,Cash,28859.1,4.761904762,1442.9550000000002,5.2
633-09-3463,Giza,Amravati,Normal,Female,Electronic accessories,3954.95,3,593.2425,12458.092499999999,3/28/2019,12:58:00 PM,Credit card,11864.849999999999,4.761904762,593.2425,9.5
374-17-3652,Cairo,Nashik,Member,Female,Food and beverages,3554.06,9,1599.3269999999998,33585.867,02-05-2019,3:26:00 PM,Credit card,31986.54,4.761904762,1599.3269999999998,8.9
378-07-7001,Cairo,Nashik,Member,Male,Electronic accessories,3991.4700000000003,3,598.7205,12573.1305,02-10-2019,6:23:00 PM,Credit card,11974.410000000002,4.761904762,598.7205,7.8
433-75-6987,Cairo,Nashik,Member,Female,Health and beauty,4645.51,7,1625.9285,34144.4985,03-05-2019,7:06:00 PM,Ewallet,32518.570000000003,4.761904762,1625.9285,8.9
873-95-4984,Cairo,Nashik,Member,Female,Health and beauty,6382.700000000001,7,2233.9449999999997,46912.845,2/15/2019,8:21:00 PM,Cash,44678.899999999994,4.761904762,2233.9449999999997,7.7
416-13-5917,Giza,Amravati,Normal,Female,Food and beverages,8053.49,5,2013.3725,42280.8225,1/30/2019,4:24:00 PM,Ewallet,40267.45,4.761904762,2013.3725,9.3
150-89-8043,Alex,Pune,Normal,Male,Sports and travel,3705.95,3,555.8924999999999,11673.7425,2/14/2019,3:04:00 PM,Cash,11117.849999999999,4.761904762,555.8924999999999,6.2
135-84-8019,Alex,Pune,Normal,Female,Fashion accessories,6468.1900000000005,9,2910.6855,61124.3955,2/27/2019,4:10:00 PM,Ewallet,58213.71,4.761904762,2910.6855,7.6
441-94-7118,Alex,Pune,Member,Male,Electronic accessories,5971.85,1,298.59250000000003,6270.4425,02-04-2019,12:14:00 PM,Cash,5971.85,4.761904762,298.59250000000003,7.3
725-96-3778,Giza,Amravati,Member,Female,Home and lifestyle,7407.75,8,2963.1000000000004,62225.100000000006,1/20/2019,10:13:00 AM,Cash,59262.0,4.761904762,2963.1000000000004,4.7
531-80-1784,Alex,Pune,Normal,Male,Electronic accessories,2159.66,7,755.881,15873.501000000002,3/28/2019,5:38:00 PM,Cash,15117.619999999999,4.761904762,755.881,5.1
400-45-1220,Cairo,Nashik,Normal,Female,Health and beauty,1120.5,10,560.25,11765.25,2/27/2019,11:06:00 AM,Credit card,11205.0,4.761904762,560.25,4.8
860-79-0874,Giza,Amravati,Member,Female,Fashion accessories,8241.9,10,4120.95,86539.95000000001,2/15/2019,2:53:00 PM,Credit card,82419.0,4.761904762,4120.95,6.6
834-61-8124,Alex,Pune,Normal,Male,Electronic accessories,4290.2699999999995,7,1501.5945,31533.4845,1/26/2019,6:22:00 PM,Cash,30031.89,4.761904762,1501.5945,5.5
115-99-4379,Cairo,Nashik,Member,Female,Fashion accessories,4542.59,7,1589.9065,33388.036499999995,3/14/2019,7:02:00 PM,Credit card,31798.13,4.761904762,1589.9065,8.5
565-67-6697,Cairo,Nashik,Member,Male,Home and lifestyle,2241.0,9,1008.45,21177.45,03-02-2019,2:16:00 PM,Cash,20169.0,4.761904762,1008.45,4.8
320-49-6392,Giza,Amravati,Normal,Female,Electronic accessories,2509.92,1,125.496,2635.4159999999997,03-04-2019,3:44:00 PM,Cash,2509.92,4.761904762,125.496,8.4
889-04-9723,Cairo,Nashik,Member,Female,Food and beverages,7398.62,4,1479.724,31074.203999999998,01-07-2019,12:20:00 PM,Credit card,29594.48,4.761904762,1479.724,7.8
632-90-0281,Giza,Amravati,Normal,Female,Fashion accessories,3116.6499999999996,10,1558.3249999999998,32724.824999999997,03-08-2019,8:01:00 PM,Credit card,31166.5,4.761904762,1558.3249999999998,9.3
554-42-2417,Giza,Amravati,Normal,Female,Sports and travel,7921.5199999999995,10,3960.7599999999998,83175.96,01-09-2019,1:45:00 PM,Cash,79215.2,4.761904762,3960.7599999999998,5.2
453-63-6187,Cairo,Nashik,Normal,Male,Electronic accessories,2282.5,3,342.375,7189.875,03-01-2019,3:40:00 PM,Ewallet,6847.5,4.761904762,342.375,6.5
578-80-7669,Cairo,Nashik,Normal,Male,Sports and travel,6222.51,1,311.1255,6533.6355,3/16/2019,4:58:00 PM,Cash,6222.51,4.761904762,311.1255,5.6
612-36-5536,Alex,Pune,Member,Male,Food and beverages,6719.679999999999,8,2687.872,56445.312,2/17/2019,11:12:00 AM,Credit card,53757.439999999995,4.761904762,2687.872,7.4
605-72-4132,Giza,Amravati,Normal,Female,Food and beverages,7841.01,8,3136.4039999999995,65864.484,2/27/2019,3:12:00 PM,Cash,62728.08,4.761904762,3136.4039999999995,9.1
471-41-2823,Giza,Amravati,Normal,Male,Food and beverages,8282.57,2,828.257,17393.397,03-07-2019,8:37:00 PM,Ewallet,16565.14,4.761904762,828.257,8.0
462-67-9126,Alex,Pune,Normal,Male,Home and lifestyle,6077.26,6,1823.178,38286.738,1/21/2019,5:44:00 PM,Cash,36463.56,4.761904762,1823.178,7.2
272-27-9238,Giza,Amravati,Normal,Female,Food and beverages,3422.92,4,684.584,14376.264,2/19/2019,4:23:00 PM,Cash,13691.68,4.761904762,684.584,7.1
834-25-9262,Giza,Amravati,Normal,Female,Fashion accessories,6779.4400000000005,4,1355.888,28473.647999999997,01-06-2019,12:12:00 PM,Cash,27117.760000000002,4.761904762,1355.888,9.1
122-61-9553,Giza,Amravati,Normal,Female,Electronic accessories,4259.56,9,1916.8020000000001,40252.842,3/14/2019,7:33:00 PM,Cash,38336.04,4.761904762,1916.8020000000001,5.6
468-88-0009,Alex,Pune,Member,Male,Home and lifestyle,5473.0199999999995,4,1094.604,22986.683999999997,3/24/2019,10:29:00 AM,Cash,21892.079999999998,4.761904762,1094.604,6.0
613-59-9758,Giza,Amravati,Normal,Female,Sports and travel,1191.8799999999999,10,595.9399999999999,12514.74,1/27/2019,2:28:00 PM,Cash,11918.8,4.761904762,595.9399999999999,5.4
254-31-0042,Alex,Pune,Member,Male,Electronic accessories,1784.5,9,803.0250000000001,16863.525,03-06-2019,12:46:00 PM,Credit card,16060.5,4.761904762,803.0250000000001,7.8
201-86-2184,Cairo,Nashik,Member,Female,Electronic accessories,2179.58,7,762.8530000000001,16019.913,02-02-2019,7:40:00 PM,Cash,15257.06,4.761904762,762.8530000000001,9.9
261-12-8671,Cairo,Nashik,Normal,Female,Fashion accessories,5059.68,2,505.968,10625.328,1/25/2019,7:39:00 PM,Credit card,10119.36,4.761904762,505.968,4.9
730-70-9830,Giza,Amravati,Normal,Female,Home and lifestyle,5819.13,6,1745.739,36660.519,3/14/2019,5:54:00 PM,Ewallet,34914.78,4.761904762,1745.739,5.2
382-25-8917,Giza,Amravati,Normal,Male,Fashion accessories,3492.64,6,1047.7920000000001,22003.631999999998,1/29/2019,12:25:00 PM,Cash,20955.84,4.761904762,1047.7920000000001,8.9
422-29-8786,Alex,Pune,Normal,Female,Home and lifestyle,5568.47,5,1392.1175,29234.467500000002,01-03-2019,4:47:00 PM,Credit card,27842.35,4.761904762,1392.1175,9.1
667-23-5919,Alex,Pune,Member,Female,Fashion accessories,8026.1,5,2006.525,42137.025,1/14/2019,12:52:00 PM,Ewallet,40130.5,4.761904762,2006.525,7.0
843-01-4703,Cairo,Nashik,Member,Female,Home and lifestyle,2936.5400000000004,9,1321.443,27750.303,01-05-2019,7:50:00 PM,Credit card,26428.86,4.761904762,1321.443,9.6
743-88-1662,Giza,Amravati,Normal,Male,Sports and travel,7925.669999999999,7,2773.9845,58253.6745,2/22/2019,6:17:00 PM,Ewallet,55479.689999999995,4.761904762,2773.9845,8.7
595-86-2894,Giza,Amravati,Member,Male,Fashion accessories,8049.34,4,1609.8680000000002,33807.227999999996,02-06-2019,5:20:00 PM,Ewallet,32197.36,4.761904762,1609.8680000000002,9.4
182-69-8360,Cairo,Nashik,Normal,Female,Electronic accessories,1962.9499999999998,4,392.59000000000003,8244.39,1/30/2019,1:32:00 PM,Credit card,7851.799999999999,4.761904762,392.59000000000003,4.0
289-15-7034,Alex,Pune,Member,Male,Sports and travel,6833.389999999999,4,1366.678,28700.238,01-11-2019,10:37:00 AM,Credit card,27333.559999999998,4.761904762,1366.678,7.5
462-78-5240,Giza,Amravati,Normal,Female,Electronic accessories,2208.63,2,220.863,4638.123,3/19/2019,2:35:00 PM,Cash,4417.26,4.761904762,220.863,4.2
868-52-7573,Cairo,Nashik,Normal,Female,Food and beverages,8274.27,5,2068.5675,43439.917499999996,1/14/2019,12:09:00 PM,Cash,41371.35,4.761904762,2068.5675,9.9
153-58-4872,Giza,Amravati,Member,Female,Food and beverages,6215.87,4,1243.174,26106.654000000002,03-01-2019,3:32:00 PM,Ewallet,24863.48,4.761904762,1243.174,4.2
662-72-2873,Alex,Pune,Normal,Female,Food and beverages,3398.02,5,849.505,17839.605,01-06-2019,1:58:00 PM,Ewallet,16990.1,4.761904762,849.505,9.9
525-88-7307,Cairo,Nashik,Member,Male,Sports and travel,6293.0599999999995,1,314.653,6607.713000000001,1/31/2019,1:19:00 PM,Cash,6293.0599999999995,4.761904762,314.653,5.8
689-16-9784,Giza,Amravati,Normal,Male,Food and beverages,3881.9100000000003,6,1164.573,24456.033,03-11-2019,1:37:00 PM,Cash,23291.46,4.761904762,1164.573,6.0
725-56-0833,Alex,Pune,Normal,Female,Health and beauty,2682.56,10,1341.28,28166.88,2/20/2019,4:49:00 PM,Credit card,26825.6,4.761904762,1341.28,10.0
394-41-0748,Giza,Amravati,Member,Female,Fashion accessories,4487.81,9,2019.5144999999998,42409.8045,1/27/2019,2:55:00 PM,Ewallet,40390.29,4.761904762,2019.5144999999998,9.5
596-42-3999,Cairo,Nashik,Normal,Male,Food and beverages,1512.26,7,529.2909999999999,11115.111,03-10-2019,2:04:00 PM,Credit card,10585.82,4.761904762,529.2909999999999,6.6
541-89-9860,Giza,Amravati,Member,Female,Fashion accessories,6679.84,3,1001.9759999999999,21041.496,2/15/2019,12:31:00 PM,Cash,20039.52,4.761904762,1001.9759999999999,8.1
173-82-9529,Cairo,Nashik,Normal,Female,Fashion accessories,3149.8500000000004,10,1574.9250000000002,33073.425,1/26/2019,2:51:00 PM,Cash,31498.5,4.761904762,1574.9250000000002,9.7
563-36-9814,Alex,Pune,Member,Male,Electronic accessories,6376.0599999999995,1,318.803,6694.863,2/13/2019,6:27:00 PM,Ewallet,6376.0599999999995,4.761904762,318.803,7.2
308-47-4913,Alex,Pune,Member,Female,Sports and travel,4337.58,10,2168.79,45544.590000000004,03-09-2019,12:45:00 PM,Credit card,43375.8,4.761904762,2168.79,6.2
885-17-6250,Alex,Pune,Normal,Female,Health and beauty,6618.419999999999,1,330.921,6949.341,03-06-2019,10:36:00 AM,Ewallet,6618.419999999999,4.761904762,330.921,7.3
726-27-2396,Alex,Pune,Normal,Female,Health and beauty,6432.5,5,1608.125,33770.625,1/24/2019,8:36:00 PM,Ewallet,32162.5,4.761904762,1608.125,4.3
316-01-3952,Alex,Pune,Normal,Female,Food and beverages,4504.41,5,1126.1025,23648.1525,3/13/2019,2:16:00 PM,Ewallet,22522.050000000003,4.761904762,1126.1025,4.6
760-54-1821,Cairo,Nashik,Normal,Male,Home and lifestyle,1127.97,9,507.5865,10659.3165,3/15/2019,10:26:00 AM,Cash,10151.73,4.761904762,507.5865,5.8
793-10-3222,Cairo,Nashik,Member,Female,Health and beauty,3407.98,6,1022.394,21470.274,03-05-2019,1:30:00 PM,Credit card,20447.88,4.761904762,1022.394,8.3
346-12-3257,Cairo,Nashik,Member,Male,Electronic accessories,1596.9199999999998,9,718.6139999999999,15090.894,03-04-2019,4:28:00 PM,Cash,14372.279999999999,4.761904762,718.6139999999999,8.0
110-05-6330,Giza,Amravati,Normal,Female,Food and beverages,3272.69,6,981.807,20617.947,3/25/2019,8:18:00 PM,Credit card,19636.14,4.761904762,981.807,9.4
651-61-0874,Giza,Amravati,Normal,Male,Home and lifestyle,3836.2599999999998,4,767.252,16112.292,03-12-2019,8:04:00 PM,Credit card,15345.039999999999,4.761904762,767.252,6.2
236-86-3015,Giza,Amravati,Member,Male,Home and lifestyle,1160.3400000000001,1,58.016999999999996,1218.357,02-04-2019,1:38:00 PM,Ewallet,1160.3400000000001,4.761904762,58.016999999999996,9.8
831-64-0259,Cairo,Nashik,Normal,Female,Fashion accessories,3299.25,5,824.8125,17321.0625,2/22/2019,10:43:00 AM,Ewallet,16496.25,4.761904762,824.8125,9.6
587-03-7455,Giza,Amravati,Member,Female,Fashion accessories,8116.570000000001,7,2840.7995,59656.7895,2/16/2019,5:30:00 PM,Ewallet,56815.99,4.761904762,2840.7995,4.9
882-40-4577,Alex,Pune,Member,Male,Sports and travel,5582.580000000001,4,1116.516,23446.836000000003,1/19/2019,3:28:00 PM,Credit card,22330.320000000003,4.761904762,1116.516,8.0
732-67-5346,Alex,Pune,Normal,Male,Food and beverages,1144.57,5,286.1425,6008.992499999999,01-11-2019,7:07:00 PM,Credit card,5722.85,4.761904762,286.1425,7.8
725-32-9708,Cairo,Nashik,Member,Female,Fashion accessories,5702.929999999999,4,1140.586,23952.306,01-04-2019,7:01:00 PM,Cash,22811.719999999998,4.761904762,1140.586,4.1
256-08-8343,Alex,Pune,Normal,Female,Home and lifestyle,4691.99,4,938.3979999999999,19706.358,03-04-2019,7:48:00 PM,Ewallet,18767.96,4.761904762,938.3979999999999,5.5
372-26-1506,Giza,Amravati,Normal,Female,Fashion accessories,1977.06,5,494.265,10379.565,1/28/2019,7:24:00 PM,Ewallet,9885.3,4.761904762,494.265,5.4
244-08-0162,Cairo,Nashik,Normal,Female,Health and beauty,2839.4300000000003,10,1419.7150000000001,29814.015,01-02-2019,1:00:00 PM,Cash,28394.300000000003,4.761904762,1419.7150000000001,5.1
569-71-4390,Cairo,Nashik,Normal,Male,Sports and travel,1815.21,2,181.521,3811.941,1/25/2019,2:29:00 PM,Ewallet,3630.42,4.761904762,181.521,6.9
132-23-6451,Alex,Pune,Member,Male,Health and beauty,1740.51,5,435.1275,9137.6775,01-04-2019,1:21:00 PM,Cash,8702.55,4.761904762,435.1275,7.8
696-90-2548,Alex,Pune,Normal,Male,Sports and travel,2144.72,3,321.70799999999997,6755.868,03-10-2019,6:55:00 PM,Ewallet,6434.16,4.761904762,321.70799999999997,6.6
472-15-9636,Alex,Pune,Normal,Male,Home and lifestyle,4227.19,8,1690.876,35508.396,3/22/2019,7:36:00 PM,Ewallet,33817.52,4.761904762,1690.876,9.2
268-03-6164,Cairo,Nashik,Normal,Male,Health and beauty,7977.13,1,398.85650000000004,8375.986499999999,1/25/2019,4:28:00 PM,Ewallet,7977.13,4.761904762,398.85650000000004,7.8
750-57-9686,Giza,Amravati,Normal,Female,Home and lifestyle,3766.5400000000004,4,753.308,15819.468,01-08-2019,1:48:00 PM,Credit card,15066.160000000002,4.761904762,753.308,8.7
186-09-3669,Giza,Amravati,Member,Female,Health and beauty,6765.330000000001,1,338.2665,7103.5965,1/22/2019,10:57:00 AM,Ewallet,6765.330000000001,4.761904762,338.2665,9.2
848-07-1692,Cairo,Nashik,Normal,Female,Health and beauty,4749.26,2,474.92600000000004,9973.446,01-12-2019,5:13:00 PM,Ewallet,9498.52,4.761904762,474.92600000000004,8.3
745-71-3520,Alex,Pune,Member,Female,Electronic accessories,2093.2599999999998,7,732.641,15385.461,02-04-2019,10:23:00 AM,Cash,14652.82,4.761904762,732.641,8.2
266-76-6436,Giza,Amravati,Member,Female,Food and beverages,3203.8,3,480.57,10091.970000000001,3/28/2019,1:57:00 PM,Ewallet,9611.4,4.761904762,480.57,7.5
740-22-2500,Giza,Amravati,Normal,Female,Electronic accessories,6976.15,3,1046.4225,21974.872499999998,1/23/2019,1:29:00 PM,Cash,20928.45,4.761904762,1046.4225,9.8
271-88-8734,Giza,Amravati,Member,Female,Fashion accessories,8068.429999999999,10,4034.2149999999997,84718.515,02-08-2019,1:00:00 PM,Credit card,80684.3,4.761904762,4034.2149999999997,8.7
301-81-8610,Cairo,Nashik,Member,Male,Fashion accessories,2109.86,8,843.944,17722.824,3/19/2019,7:42:00 PM,Credit card,16878.88,4.761904762,843.944,6.7
489-64-4354,Giza,Amravati,Normal,Male,Fashion accessories,1351.24,1,67.562,1418.8020000000001,03-09-2019,3:36:00 PM,Cash,1351.24,4.761904762,67.562,5.0
198-84-7132,Cairo,Nashik,Member,Male,Fashion accessories,3370.63,9,1516.7835,31852.4535,01-02-2019,1:40:00 PM,Cash,30335.670000000002,4.761904762,1516.7835,7.0
269-10-8440,Alex,Pune,Member,Male,Health and beauty,4413.110000000001,7,1544.5885,32436.358500000002,1/21/2019,6:01:00 PM,Cash,30891.77,4.761904762,1544.5885,8.9
650-98-6268,Cairo,Nashik,Member,Female,Food and beverages,1732.21,3,259.8315,5456.461499999999,3/20/2019,1:53:00 PM,Credit card,5196.63,4.761904762,259.8315,8.0
741-73-3559,Cairo,Nashik,Normal,Male,Sports and travel,5583.41,5,1395.8525,29312.9025,2/27/2019,5:27:00 PM,Cash,27917.050000000003,4.761904762,1395.8525,6.9
325-77-6186,Alex,Pune,Member,Female,Home and lifestyle,7523.950000000001,10,3761.9750000000004,79001.475,03-08-2019,10:53:00 AM,Ewallet,75239.5,4.761904762,3761.9750000000004,7.3
286-75-7818,Cairo,Nashik,Normal,Male,Fashion accessories,5733.639999999999,2,573.364,12040.644,1/31/2019,7:48:00 PM,Credit card,11467.279999999999,4.761904762,573.364,6.9
574-57-9721,Giza,Amravati,Normal,Male,Food and beverages,3591.4100000000003,2,359.141,7541.961,03-08-2019,4:53:00 PM,Ewallet,7182.820000000001,4.761904762,359.141,5.7
459-50-7686,Alex,Pune,Normal,Female,Electronic accessories,1947.18,6,584.154,12267.234,1/13/2019,7:14:00 PM,Ewallet,11683.08,4.761904762,584.154,6.4
616-87-0016,Cairo,Nashik,Normal,Male,Fashion accessories,7929.820000000001,7,2775.437,58284.177,03-09-2019,2:36:00 PM,Credit card,55508.74,4.761904762,2775.437,9.6
837-55-7229,Cairo,Nashik,Normal,Female,Fashion accessories,3937.52,1,196.87599999999998,4134.396,2/22/2019,6:19:00 PM,Credit card,3937.52,4.761904762,196.87599999999998,6.8
751-69-0068,Giza,Amravati,Normal,Male,Sports and travel,8236.92,9,3706.614,77838.894,3/19/2019,7:09:00 PM,Ewallet,74132.28,4.761904762,3706.614,9.0
257-73-1380,Giza,Amravati,Member,Male,Sports and travel,6883.1900000000005,4,1376.638,28909.397999999997,1/20/2019,4:51:00 PM,Ewallet,27532.760000000002,4.761904762,1376.638,9.6
345-08-4992,Alex,Pune,Normal,Male,Home and lifestyle,2821.17,6,846.3509999999999,17773.371,03-08-2019,3:37:00 PM,Credit card,16927.02,4.761904762,846.3509999999999,7.7
549-96-4200,Giza,Amravati,Member,Male,Food and beverages,1414.32,4,282.864,5940.144,03-08-2019,8:15:00 PM,Ewallet,5657.28,4.761904762,282.864,7.0
810-60-6344,Giza,Amravati,Normal,Female,Electronic accessories,3391.38,8,1356.5520000000001,28487.592,02-07-2019,2:38:00 PM,Credit card,27131.04,4.761904762,1356.5520000000001,6.5
450-28-2866,Giza,Amravati,Member,Male,Food and beverages,1447.5200000000002,5,361.88000000000005,7599.4800000000005,1/15/2019,7:25:00 PM,Cash,7237.6,4.761904762,361.88000000000005,8.1
394-30-3170,Cairo,Nashik,Member,Female,Sports and travel,7339.6900000000005,8,2935.876,61653.396,3/22/2019,7:35:00 PM,Credit card,58717.520000000004,4.761904762,2935.876,4.3
138-17-5109,Alex,Pune,Member,Female,Home and lifestyle,7404.429999999999,9,3331.9935,69971.86349999999,1/15/2019,3:42:00 PM,Credit card,66639.87,4.761904762,3331.9935,6.5
192-98-7397,Giza,Amravati,Normal,Male,Fashion accessories,1060.74,1,53.037,1113.777,01-08-2019,2:11:00 PM,Ewallet,1060.74,4.761904762,53.037,9.5
301-11-9629,Alex,Pune,Normal,Female,Sports and travel,1585.3000000000002,7,554.855,11651.955,1/15/2019,10:43:00 AM,Cash,11097.099999999999,4.761904762,554.855,9.7
